################################################
# A 3-D crustal shear wave velocity model in the Banda Arc collision zone from ambient noise tomography
# Please cite the original work behind this Earth model in the following:
# Zhang, P., and Miller, M.S., (2020) Seismic imaging of the subducted Australian Continental Margin beneath Timor and the Banda Arc collision zone, Accepted by GRL on November 24, 2020
####
# longitude	latitude	depth(km)	Vsv(km/s)
  123.750  -10.000   35.000    3.538
  123.750  -10.250   35.000    3.793
  123.750  -10.500   35.000    3.928
  123.750  -10.750   35.000    3.974
  123.750  -11.000   35.000    3.967
  123.750  -11.250   35.000    3.940
  124.000   -7.500   35.000    3.948
  124.000   -7.750   35.000    4.101
  124.000   -8.000   35.000    4.207
  124.000   -8.250   35.000    4.239
  124.000   -8.500   35.000    4.157
  124.000   -8.750   35.000    4.016
  124.000   -9.000   35.000    3.770
  124.000   -9.250   35.000    3.569
  124.000   -9.500   35.000    3.441
  124.000   -9.750   35.000    3.540
  124.000  -10.000   35.000    3.826
  124.000  -10.250   35.000    3.973
  124.000  -10.500   35.000    4.012
  124.000  -10.750   35.000    3.997
  124.000  -11.000   35.000    3.964
  124.000  -11.250   35.000    3.931
  124.250   -7.500   35.000    3.956
  124.250   -7.750   35.000    4.141
  124.250   -8.000   35.000    4.248
  124.250   -8.250   35.000    4.212
  124.250   -8.500   35.000    3.931
  124.250   -8.750   35.000    3.673
  124.250   -9.000   35.000    3.495
  124.250   -9.250   35.000    3.477
  124.250   -9.500   35.000    3.677
  124.250   -9.750   35.000    3.940
  124.250  -10.000   35.000    4.147
  124.250  -10.250   35.000    4.151
  124.250  -10.500   35.000    4.073
  124.250  -10.750   35.000    3.997
  124.250  -11.000   35.000    3.950
  124.250  -11.250   35.000    3.924
  124.500   -7.500   35.000    3.974
  124.500   -7.750   35.000    4.217
  124.500   -8.000   35.000    4.362
  124.500   -8.250   35.000    4.280
  124.500   -8.500   35.000    3.830
  124.500   -8.750   35.000    3.466
  124.500   -9.000   35.000    3.319
  124.500   -9.250   35.000    3.492
  124.500   -9.500   35.000    3.902
  124.500   -9.750   35.000    4.221
  124.500  -10.000   35.000    4.345
  124.500  -10.250   35.000    4.246
  124.500  -10.500   35.000    4.091
  124.500  -10.750   35.000    3.981
  124.500  -11.000   35.000    3.932
  124.500  -11.250   35.000    3.920
  124.750   -7.500   35.000    3.990
  124.750   -7.750   35.000    4.296
  124.750   -8.000   35.000    4.482
  124.750   -8.250   35.000    4.359
  124.750   -8.500   35.000    3.815
  124.750   -8.750   35.000    3.436
  124.750   -9.000   35.000    3.325
  124.750   -9.250   35.000    3.625
  124.750   -9.500   35.000    4.116
  124.750   -9.750   35.000    4.415
  124.750  -10.000   35.000    4.422
  124.750  -10.250   35.000    4.251
  124.750  -10.500   35.000    4.071
  124.750  -10.750   35.000    3.958
  124.750  -11.000   35.000    3.919
  124.750  -11.250   35.000    3.921
  125.000   -7.500   35.000    3.996
  125.000   -7.750   35.000    4.340
  125.000   -8.000   35.000    4.548
  125.000   -8.250   35.000    4.401
  125.000   -8.500   35.000    3.855
  125.000   -8.750   35.000    3.529
  125.000   -9.000   35.000    3.412
  125.000   -9.250   35.000    3.683
  125.000   -9.500   35.000    4.148
  125.000   -9.750   35.000    4.395
  125.000  -10.000   35.000    4.349
  125.000  -10.250   35.000    4.180
  125.000  -10.500   35.000    4.025
  125.000  -10.750   35.000    3.937
  125.000  -11.000   35.000    3.915
  125.000  -11.250   35.000    3.925
  125.250   -7.500   35.000    3.990
  125.250   -7.750   35.000    4.329
  125.250   -8.000   35.000    4.535
  125.250   -8.250   35.000    4.408
  125.250   -8.500   35.000    3.949
  125.250   -8.750   35.000    3.725
  125.250   -9.000   35.000    3.604
  125.250   -9.250   35.000    3.757
  125.250   -9.500   35.000    4.081
  125.250   -9.750   35.000    4.243
  125.250  -10.000   35.000    4.200
  125.250  -10.250   35.000    4.078
  125.250  -10.500   35.000    3.975
  125.250  -10.750   35.000    3.925
  125.250  -11.000   35.000    3.917
  125.250  -11.250   35.000    3.928
  125.500   -7.500   35.000    3.974
  125.500   -7.750   35.000    4.245
  125.500   -8.000   35.000    4.405
  125.500   -8.250   35.000    4.304
  125.500   -8.500   35.000    3.963
  125.500   -8.750   35.000    3.911
  125.500   -9.000   35.000    3.840
  125.500   -9.250   35.000    3.881
  125.500   -9.500   35.000    4.032
  125.500   -9.750   35.000    4.103
  125.500  -10.000   35.000    4.066
  125.500  -10.250   35.000    3.993
  125.500  -10.500   35.000    3.940
  125.500  -10.750   35.000    3.922
  125.500  -11.000   35.000    3.923
  125.500  -11.250   35.000    3.931
  125.750   -7.500   35.000    3.948
  125.750   -7.750   35.000    4.090
  125.750   -8.000   35.000    4.138
  125.750   -8.250   35.000    4.019
  125.750   -8.500   35.000    3.808
  125.750   -8.750   35.000    3.973
  125.750   -9.000   35.000    4.003
  125.750   -9.250   35.000    3.981
  125.750   -9.500   35.000    4.015
  125.750   -9.750   35.000    4.021
  125.750  -10.000   35.000    3.984
  125.750  -10.250   35.000    3.944
  125.750  -10.500   35.000    3.926
  125.750  -10.750   35.000    3.926
  125.750  -11.000   35.000    3.930
  125.750  -11.250   35.000    3.931
  126.000   -7.500   35.000    3.921
  126.000   -7.750   35.000    3.912
  126.000   -8.000   35.000    3.827
  126.000   -8.250   35.000    3.659
  126.000   -8.500   35.000    3.549
  126.000   -8.750   35.000    3.867
  126.000   -9.000   35.000    4.035
  126.000   -9.250   35.000    4.024
  126.000   -9.500   35.000    4.009
  126.000   -9.750   35.000    3.984
  126.000  -10.000   35.000    3.951
  126.000  -10.250   35.000    3.930
  126.000  -10.500   35.000    3.928
  126.000  -10.750   35.000    3.933
  126.000  -11.000   35.000    3.932
  126.000  -11.250   35.000    3.929
  126.250   -7.500   35.000    3.904
  126.250   -7.750   35.000    3.768
  126.250   -8.000   35.000    3.575
  126.250   -8.250   35.000    3.357
  126.250   -8.500   35.000    3.309
  126.250   -8.750   35.000    3.674
  126.250   -9.000   35.000    3.937
  126.250   -9.250   35.000    3.989
  126.250   -9.500   35.000    3.989
  126.250   -9.750   35.000    3.970
  126.250  -10.000   35.000    3.947
  126.250  -10.250   35.000    3.936
  126.250  -10.500   35.000    3.936
  126.250  -10.750   35.000    3.935
  126.250  -11.000   35.000    3.930
  126.250  -11.250   35.000    3.928
  126.500   -7.500   35.000    3.902
  126.500   -7.750   35.000    3.695
  126.500   -8.000   35.000    3.451
  126.500   -8.250   35.000    3.214
  126.500   -8.500   35.000    3.195
  126.500   -8.750   35.000    3.499
  126.500   -9.000   35.000    3.780
  126.500   -9.250   35.000    3.907
  126.500   -9.500   35.000    3.954
  126.500   -9.750   35.000    3.961
  126.500  -10.000   35.000    3.952
  126.500  -10.250   35.000    3.945
  126.500  -10.500   35.000    3.939
  126.500  -10.750   35.000    3.931
  126.500  -11.000   35.000    3.926
  126.500  -11.250   35.000    3.928
  126.750   -7.500   35.000    3.911
  126.750   -7.750   35.000    3.700
  126.750   -8.000   35.000    3.467
  126.750   -8.250   35.000    3.254
  126.750   -8.500   35.000    3.234
  126.750   -8.750   35.000    3.455
  126.750   -9.000   35.000    3.697
  126.750   -9.250   35.000    3.852
  126.750   -9.500   35.000    3.929
  126.750   -9.750   35.000    3.955
  126.750  -10.000   35.000    3.954
  126.750  -10.250   35.000    3.946
  126.750  -10.500   35.000    3.935
  126.750  -10.750   35.000    3.925
  126.750  -11.000   35.000    3.924
  126.750  -11.250   35.000    3.930
  127.000   -7.500   35.000    3.924
  127.000   -7.750   35.000    3.758
  127.000   -8.000   35.000    3.580
  127.000   -8.250   35.000    3.421
  127.000   -8.500   35.000    3.390
  127.000   -8.750   35.000    3.535
  127.000   -9.000   35.000    3.716
  127.000   -9.250   35.000    3.851
  127.000   -9.500   35.000    3.927
  127.000   -9.750   35.000    3.953
  127.000  -10.000   35.000    3.952
  127.000  -10.250   35.000    3.941
  127.000  -10.500   35.000    3.929
  127.000  -10.750   35.000    3.924
  127.000  -11.000   35.000    3.926
  127.000  -11.250   35.000    3.931
  127.250   -7.500   35.000    3.935
  127.250   -7.750   35.000    3.833
  127.250   -8.000   35.000    3.725
  127.250   -8.250   35.000    3.631
  127.250   -8.500   35.000    3.608
  127.250   -8.750   35.000    3.685
  127.250   -9.000   35.000    3.795
  127.250   -9.250   35.000    3.886
  127.250   -9.500   35.000    3.937
  127.250   -9.750   35.000    3.953
  127.250  -10.000   35.000    3.947
  127.250  -10.250   35.000    3.936
  127.250  -10.500   35.000    3.927
  127.250  -10.750   35.000    3.926
  127.250  -11.000   35.000    3.929
  127.250  -11.250   35.000    3.931
  127.500   -7.500   35.000    3.940
  127.500   -7.750   35.000    3.896
  127.500   -8.000   35.000    3.845
  127.500   -8.250   35.000    3.799
  127.500   -8.500   35.000    3.786
  127.500   -8.750   35.000    3.820
  127.500   -9.000   35.000    3.875
  127.500   -9.250   35.000    3.923
  127.500   -9.500   35.000    3.948
  127.500   -9.750   35.000    3.951
  127.500  -10.000   35.000    3.942
  127.500  -10.250   35.000    3.932
  127.500  -10.500   35.000    3.927
  127.500  -10.750   35.000    3.928
  127.500  -11.000   35.000    3.930
  127.500  -11.250   35.000    3.931
  127.750   -7.500   35.000    3.940
  127.750   -7.750   35.000    3.932
  127.750   -8.000   35.000    3.918
  127.750   -8.250   35.000    3.901
  127.750   -8.500   35.000    3.894
  127.750   -8.750   35.000    3.906
  127.750   -9.000   35.000    3.928
  127.750   -9.250   35.000    3.946
  127.750   -9.500   35.000    3.951
  127.750   -9.750   35.000    3.946
  127.750  -10.000   35.000    3.936
  127.750  -10.250   35.000    3.928
  127.750  -10.500   35.000    3.926
  127.750  -10.750   35.000    3.929
  127.750  -11.000   35.000    3.930
  127.750  -11.250   35.000    3.930
  128.000   -7.500   35.000    3.936
  128.000   -7.750   35.000    3.945
  128.000   -8.000   35.000    3.947
  128.000   -8.250   35.000    3.944
  128.000   -8.500   35.000    3.940
  128.000   -8.750   35.000    3.942
  128.000   -9.000   35.000    3.948
  128.000   -9.250   35.000    3.950
  128.000   -9.500   35.000    3.947
  128.000   -9.750   35.000    3.938
  128.000  -10.000   35.000    3.930
  128.000  -10.250   35.000    3.926
  128.000  -10.500   35.000    3.927
  128.000  -10.750   35.000    3.930
  128.000  -11.000   35.000    3.931
  128.000  -11.250   35.000    3.930
  128.250   -7.500   35.000    3.932
  128.250   -7.750   35.000    3.941
  128.250   -8.000   35.000    3.947
  128.250   -8.250   35.000    3.947
  128.250   -8.500   35.000    3.946
  128.250   -8.750   35.000    3.945
  128.250   -9.000   35.000    3.945
  128.250   -9.250   35.000    3.943
  128.250   -9.500   35.000    3.938
  128.250   -9.750   35.000    3.932
  128.250  -10.000   35.000    3.928
  128.250  -10.250   35.000    3.927
  128.250  -10.500   35.000    3.928
  128.250  -10.750   35.000    3.930
  128.250  -11.000   35.000    3.931
  128.250  -11.250   35.000    3.930
  128.500   -7.500   35.000    3.930
  128.500   -7.750   35.000    3.932
  128.500   -8.000   35.000    3.934
  128.500   -8.250   35.000    3.934
  128.500   -8.500   35.000    3.934
  128.500   -8.750   35.000    3.933
  128.500   -9.000   35.000    3.932
  128.500   -9.250   35.000    3.930
  128.500   -9.500   35.000    3.929
  128.500   -9.750   35.000    3.928
  128.500  -10.000   35.000    3.928
  128.500  -10.250   35.000    3.930
  128.500  -10.500   35.000    3.931
  128.500  -10.750   35.000    3.930
  128.500  -11.000   35.000    3.930
  128.500  -11.250   35.000    3.930
  117.500   -7.500   40.000    4.000
  117.500   -7.750   40.000    4.008
  117.500   -8.000   40.000    4.010
  117.500   -8.250   40.000    4.000
  117.500   -8.500   40.000    3.978
  117.500   -8.750   40.000    3.949
  117.500   -9.000   40.000    3.963
  117.500   -9.250   40.000    3.990
  117.500   -9.500   40.000    4.005
  117.500   -9.750   40.000    4.010
  117.500  -10.000   40.000    4.007
  117.500  -10.250   40.000    4.003
  117.500  -10.500   40.000    4.000
  117.500  -10.750   40.000    3.999
  117.500  -11.000   40.000    4.000
  117.500  -11.250   40.000    4.000
  117.750   -7.500   40.000    4.008
  117.750   -7.750   40.000    3.995
  117.750   -8.000   40.000    3.949
  117.750   -8.250   40.000    3.856
  117.750   -8.500   40.000    3.733
  117.750   -8.750   40.000    3.639
  117.750   -9.000   40.000    3.677
  117.750   -9.250   40.000    3.795
  117.750   -9.500   40.000    3.906
  117.750   -9.750   40.000    3.978
  117.750  -10.000   40.000    4.009
  117.750  -10.250   40.000    4.014
  117.750  -10.500   40.000    4.007
  117.750  -10.750   40.000    4.001
  117.750  -11.000   40.000    3.999
  117.750  -11.250   40.000    4.000
  118.000   -7.500   40.000    4.016
  118.000   -7.750   40.000    3.986
  118.000   -8.000   40.000    3.899
  118.000   -8.250   40.000    3.730
  118.000   -8.500   40.000    3.510
  118.000   -8.750   40.000    3.347
  118.000   -9.000   40.000    3.421
  118.000   -9.250   40.000    3.629
  118.000   -9.500   40.000    3.825
  118.000   -9.750   40.000    3.954
  118.000  -10.000   40.000    4.012
  118.000  -10.250   40.000    4.022
  118.000  -10.500   40.000    4.013
  118.000  -10.750   40.000    4.003
  118.000  -11.000   40.000    3.999
  118.000  -11.250   40.000    3.999
  118.250   -7.500   40.000    4.023
  118.250   -7.750   40.000    3.978
  118.250   -8.000   40.000    3.859
  118.250   -8.250   40.000    3.634
  118.250   -8.500   40.000    3.345
  118.250   -8.750   40.000    3.143
  118.250   -9.000   40.000    3.251
  118.250   -9.250   40.000    3.525
  118.250   -9.500   40.000    3.778
  118.250   -9.750   40.000    3.942
  118.250  -10.000   40.000    4.015
  118.250  -10.250   40.000    4.027
  118.250  -10.500   40.000    4.014
  118.250  -10.750   40.000    4.002
  118.250  -11.000   40.000    3.998
  118.250  -11.250   40.000    3.999
  118.500   -7.500   40.000    4.028
  118.500   -7.750   40.000    3.970
  118.500   -8.000   40.000    3.830
  118.500   -8.250   40.000    3.572
  118.500   -8.500   40.000    3.251
  118.500   -8.750   40.000    3.045
  118.500   -9.000   40.000    3.189
  118.500   -9.250   40.000    3.498
  118.500   -9.500   40.000    3.776
  118.500   -9.750   40.000    3.950
  118.500  -10.000   40.000    4.022
  118.500  -10.250   40.000    4.028
  118.500  -10.500   40.000    4.012
  118.500  -10.750   40.000    3.999
  118.500  -11.000   40.000    3.996
  118.500  -11.250   40.000    3.999
  118.750   -7.500   40.000    4.028
  118.750   -7.750   40.000    3.959
  118.750   -8.000   40.000    3.807
  118.750   -8.250   40.000    3.543
  118.750   -8.500   40.000    3.227
  118.750   -8.750   40.000    3.049
  118.750   -9.000   40.000    3.231
  118.750   -9.250   40.000    3.556
  118.750   -9.500   40.000    3.825
  118.750   -9.750   40.000    3.980
  118.750  -10.000   40.000    4.035
  118.750  -10.250   40.000    4.030
  118.750  -10.500   40.000    4.008
  118.750  -10.750   40.000    3.994
  118.750  -11.000   40.000    3.994
  118.750  -11.250   40.000    4.000
  119.000   -7.500   40.000    4.024
  119.000   -7.750   40.000    3.945
  119.000   -8.000   40.000    3.794
  119.000   -8.250   40.000    3.547
  119.000   -8.500   40.000    3.267
  119.000   -8.750   40.000    3.145
  119.000   -9.000   40.000    3.373
  119.000   -9.250   40.000    3.695
  119.000   -9.500   40.000    3.918
  119.000   -9.750   40.000    4.025
  119.000  -10.000   40.000    4.050
  119.000  -10.250   40.000    4.031
  119.000  -10.500   40.000    4.004
  119.000  -10.750   40.000    3.990
  119.000  -11.000   40.000    3.991
  119.000  -11.250   40.000    4.000
  119.250   -7.500   40.000    4.015
  119.250   -7.750   40.000    3.934
  119.250   -8.000   40.000    3.797
  119.250   -8.250   40.000    3.588
  119.250   -8.500   40.000    3.367
  119.250   -8.750   40.000    3.319
  119.250   -9.000   40.000    3.595
  119.250   -9.250   40.000    3.895
  119.250   -9.500   40.000    4.026
  119.250   -9.750   40.000    4.060
  119.250  -10.000   40.000    4.055
  119.250  -10.250   40.000    4.029
  119.250  -10.500   40.000    4.002
  119.250  -10.750   40.000    3.990
  119.250  -11.000   40.000    3.991
  119.250  -11.250   40.000    3.999
  119.500   -7.500   40.000    4.005
  119.500   -7.750   40.000    3.936
  119.500   -8.000   40.000    3.829
  119.500   -8.250   40.000    3.674
  119.500   -8.500   40.000    3.521
  119.500   -8.750   40.000    3.540
  119.500   -9.000   40.000    3.843
  119.500   -9.250   40.000    4.077
  119.500   -9.500   40.000    4.072
  119.500   -9.750   40.000    4.044
  119.500  -10.000   40.000    4.034
